M,1.00,1.25,1.50,1.75,1.90,2.00,2.25,2.50,3.00,3.50,4.00,4.50,5.00,5.50,6.00,6.50
Mrem,0.564,0.574,0.600,0.615,0.630,0.640,0.660,0.663,0.682,0.718,0.792,0.852,0.879,0.900,0.929,0.963
H,-0.008104830999999998,-0.012294142999999997,-0.012831985999999997,-0.011806189999999994,-0.010850965999999993,-0.01018792399999999,-0.015053629999999991,-0.03003203899999999,-0.06952619599999998,-0.09376347099999999,-0.06305789899999999,-0.10856914999999999,-0.18210172999999996,-0.27536535,-0.35153508,-0.41974473
He,0.008073388150000001,0.01221924231,0.01270509335,0.01162459486,0.01064692822,0.00996727726,0.01378389189,0.02373195125,0.051816336059999996,0.06980080052,0.04900520275,0.09450632543,0.167598263085,0.25147213146130004,0.33133339615609997,0.40244580754660003
Li,1.589797e-09,-5.1006016e-10,1.3727897e-09,1.2315795e-09,-1.8291435e-09,-1.8203933e-09,1.4065087e-09,1.5423041e-09,1.0126753e-09,-5.0294759e-09,-5.8330625e-09,-5.8263439e-10,1.6384959e-08,3.672266e-09,-5.2216897e-10,2.1302835e-09
Be,4.0740918e-12,5.8754618e-13,4.3489181e-13,3.1671383e-13,3.3869305e-13,2.8694535e-13,2.5217765e-13,6.9864023e-14,2.7952978e-14,2.7642151e-14,3.4087457e-12,1.8476388e-09,3.4971883e-08,1.7811663e-08,1.3017448e-08,1.6748201e-08
B,2.6669912000000003e-27,9.474090800000001e-27,2.0495578999999998e-25,4.1181086e-25,2.5497624e-25,2.9018961e-25,3.6989863e-25,6.260643e-26,3.9614005e-28,2.0181877e-29,4.0950817000000005e-27,9.1175547e-25,1.1355081999999999e-23,4.9180732e-24,4.0454085e-24,1.0242085e-23
C,-0.000150256481,-0.000423887512,-0.0007459906079999999,-0.0010612579339999999,-0.001194750754,-0.001286097331,-0.0005679178698931001,0.003908196066219,0.013814123942047899,0.018833552196663002,0.009359143097332,0.008760184141184998,0.005204891347257,-0.005865925827968001,-0.009304655529205,-0.010715842090067
N,0.00017912821850000002,0.0005024799296999999,0.0008813317094000001,0.0012477107848000001,0.0014051510755,0.0015144902259,0.0019289963237,0.0022704049411999996,0.0030882107582,0.004029448932400001,0.0050703696978,0.006411231033,0.011851304445999999,0.033962772589,0.036194285145999996,0.036563769577
O,-1.89006331e-06,-4.3056957e-06,-7.2574967e-06,-4.887601800000001e-06,-5.71993e-06,-8.307815400000003e-06,-0.00016644907159999998,-0.0003786099979,-0.001085916344,-0.0016626026879999999,-0.0016495982,-0.002320372693,-0.003691086986,-0.00602093807,-0.008059783155,-0.00967362693
F,1.8543744e-10,1.2747137e-09,2.1667006e-09,2.5789575e-09,1.6311787e-09,7.9364781e-10,9.1062304e-08,7.5978323e-07,3.4087045e-06,5.7204584e-06,2.2539109e-06,1.9428794e-06,1.9311406e-06,3.2392188e-07,-8.1328005e-07,-1.1923536e-06
Ne,-1.19922901e-07,-2.359547544e-07,-1.5025914081299998e-06,-4.04492271163e-06,-6.29634817853e-06,-7.71332456735e-06,5.9184529689e-05,0.000470985363915,0.0018089032340599998,0.0026030009148,0.0011278657245,0.0009890545709,0.0008754800856,0.0012771448693,0.0008641534279999999,0.000603797417
Na,1.3804583e-07,3.726218e-07,1.573726e-06,4.231304e-06,6.5861968e-06,8.0641075e-06,1.445457e-05,2.3369874e-05,5.0942101e-05,6.518784400000008e-05,5.507094500015758e-05,6.693562302510837e-05,8.971513976029099e-05,0.00011187019230479,0.00013131010932399,0.00014863156961484
Mg,6.639312200000003e-10,4.43251341e-08,1.6370902000000023e-10,2.6338966899999997e-09,3.2741814e-10,-5.08589432e-09,1.3851239799999998e-07,2.543791152e-06,2.4133362249999997e-05,8.10645581e-05,7.764138e-05,0.00013368958,0.000147588642,0.000375447072,0.00032266523000000003,0.000323836889
Al,3.000919969e-10,3.89656287303e-09,8.12202966e-11,3.1568153999999997e-10,1.467223934e-09,5.61897414e-09,3.7998385000000003e-07,1.47455385e-06,4.1071996000000005e-06,6.49873177e-06,6.81331409e-06,1.186729088e-05,1.423558422e-05,2.7072665899999998e-05,2.4926370699999998e-05,2.17127448e-05
Si,-9.86801762e-10,4.7448338400000004e-08,9.98625178e-10,1.000444177e-09,6.80302036e-10,1.0186340459999999e-10,1.5441037300751426e-07,2.6896304515658794e-07,1.1446791268738065e-06,2.775137525838902e-06,3.27337356298805e-06,6.9459368223813e-06,8.7710244991913e-06,2.3791762005524e-05,2.4060665123175e-05,2.5617440925343e-05
P,1.5234036e-11,5.5115379e-10,1.3642421e-12,3.5470293e-11,5.4569682e-12,-3.6379788e-12,3.708919400001918e-09,1.7375896000039972e-08,8.002280100093784e-08,2.0597690001170179e-07,2.151809900594774e-07,4.325102105418034e-07,5.186448108166922e-07,1.416683503422174e-06,1.3319404103447909e-06,1.4057769042696597e-06
S,3.750528763054745e-09,3.9012320490077323e-08,-7.003109482389257e-11,4.5611159696649655e-10,6.548361900590044e-10,8.913048045404131e-11,9.602038778e-08,-2.5055266800000004e-08,-4.4652245900000003e-07,-1.7694297809999999e-06,-1.6487787680000003e-06,-2.487869834e-06,-2.86996894e-06,-5.82257456e-06,-5.201778263e-06,-4.702663774e-06
Fe,1.088324093049528e-09,8.541769577323368e-08,4.0408849215367665e-09,6.548361851788005e-10,3.1509444083937367e-09,3.597051623387841e-10,2.383207211524e-07,1.8672023810999997e-07,2.837674176000004e-07,-1.0560447900000015e-06,-2.07180627e-06,-4.96564829e-06,-6.411890419999998e-06,-1.550978665e-05,-1.4428687039999997e-05,-1.341671197e-05
Co,2.410161e-11,2.2441782e-10,3.1832315e-12,5.4569682e-12,1.1368684e-11,-9.094947e-13,2.0225798031776137e-08,1.56997880815683e-07,7.92884783478167e-07,2.0535976982414802e-06,1.9689073093894e-06,3.3257935347866997e-06,3.5925794193979997e-06,7.594051156999e-06,6.11254638591e-06,5.451359825868e-06
Ni,-7.847863424100011e-09,-2.2463195400000086e-08,-2.6436694946800077e-08,-3.529931377299999e-08,-5.5235673513000036e-08,-5.824999111679981e-08,-5.4180058999999605e-08,-1.7269378980000004e-07,-4.867653299999995e-07,-1.8199048000000116e-07,9.086556199999998e-07,3.12869041e-06,4.025792549e-06,1.1545262419999998e-05,1.0607318379999999e-05,1.0340117535000002e-05
